Date,Hour,Rented eScooter Count,Distance from centre(km),Temperature(°C),Wind speed (m/s),Visibility(10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall(cm),Season,Scheme Functioning
07/10/2021,9,753,8.393859384,18.2,1.9,1899,8.4,1.16,0,0,Autumn,Yes
07/10/2021,10,932,8.834012906,20.1,2.6,1720,9.1,1.79,0,0,Autumn,Yes
07/10/2021,11,1188,9.15938322,21.1,2.4,1802,10.1,2.15,0,0,Autumn,Yes
07/10/2021,12,1516,2.049480893,21.8,2.5,1837,7.8,2.3,0,0,Autumn,Yes
07/10/2021,13,1714,5.264590414,22.1,3,1963,6.4,2.34,0,0,Autumn,Yes
07/10/2021,14,1987,2.975540152,22.2,2.8,1832,6.8,1.87,0,0,Autumn,Yes
07/10/2021,15,2167,3.161083835,22.4,2.8,2000,4.8,1.56,0,0,Autumn,Yes
07/10/2021,16,2270,1.082329532,22.7,2,2000,4.2,1.23,0,0,Autumn,Yes
07/10/2021,17,2255,2.026866223,21.4,3.2,2000,2.2,0.63,0,0,Autumn,Yes
07/10/2021,18,2069,0.546795589,19.9,2.8,2000,-0.4,0.16,0,0,Autumn,Yes
07/10/2021,19,1608,6.884828614,18.6,1.4,2000,1.4,0,0,0,Autumn,Yes
07/10/2021,20,1519,2.844583232,17.5,1.9,2000,0.8,0,0,0,Autumn,Yes
07/10/2021,21,1385,0.264235951,16.4,1,2000,-0.5,0,0,0,Autumn,Yes
07/10/2021,22,1160,6.607821575,15.6,1.5,2000,-0.4,0,0,0,Autumn,Yes
07/10/2021,23,840,9.640600259,14.9,1.5,2000,-1.1,0,0,0,Autumn,Yes
08/10/2021,0,711,2.092127673,14.3,0.8,2000,0.3,0,0,0,Autumn,Yes
08/10/2021,1,390,5.572734042,13.7,1.1,2000,2.1,0,0,0,Autumn,Yes
08/10/2021,2,265,0.369389789,13.1,1.4,2000,2.6,0,0,0,Autumn,Yes
08/10/2021,3,192,8.059030148,12.8,0.5,2000,3,0,0,0,Autumn,Yes
08/10/2021,4,123,5.967355217,12.4,0.6,2000,3.1,0,0,0,Autumn,Yes
08/10/2021,5,215,8.99051493,11.8,0.5,2000,3,0,0,0,Autumn,Yes
08/10/2021,6,503,1.722535423,11.5,0.9,2000,3.8,0,0,0,Autumn,Yes
08/10/2021,7,1206,3.276098825,11.2,1,2000,4.4,0.01,0,0,Autumn,Yes
08/10/2021,8,2005,6.936371012,11.9,1.2,2000,3.8,0.35,0,0,Autumn,Yes
08/10/2021,9,1166,3.412183466,14.2,0.7,1918,2.3,1.02,0,0,Autumn,Yes
08/10/2021,10,943,0.813902448,17,0.5,1839,2.8,1.48,0,0,Autumn,Yes
08/10/2021,11,1117,8.232848896,19.9,1.3,1873,3.7,2.06,0,0,Autumn,Yes
08/10/2021,12,1238,3.844105965,21.2,0.5,1994,1.6,2.4,0,0,Autumn,Yes
08/10/2021,13,1303,6.609535865,22.2,1.3,2000,1,2.25,0,0,Autumn,Yes
08/10/2021,14,1358,8.190038897,22.2,1.5,2000,-1,1.8,0,0,Autumn,Yes
08/10/2021,15,1502,2.387771159,22.6,1.2,2000,0.4,1.76,0,0,Autumn,Yes
08/10/2021,16,1603,4.314957159,22.3,1.8,2000,-0.3,1.15,0,0,Autumn,Yes
08/10/2021,17,2127,3.808065167,22,0.7,2000,0.9,0.79,0,0,Autumn,Yes
08/10/2021,18,2787,2.095227524,20.1,1,2000,3.9,0.21,0,0,Autumn,Yes
08/10/2021,19,2150,7.976521801,18.4,1.8,2000,3.4,0,0,0,Autumn,Yes
08/10/2021,20,1838,2.603874424,17.5,2.2,2000,3.6,0,0,0,Autumn,Yes
08/10/2021,21,1788,9.914858286,17.1,2.6,2000,4.1,0,0,0,Autumn,Yes
08/10/2021,22,1636,3.188810692,16.4,1.1,2000,3.8,0,0,0,Autumn,Yes
08/10/2021,23,1196,9.970053062,15.5,0.5,2000,4.6,0,0,0,Autumn,Yes
09/10/2021,0,0,5.409533517,14.6,0.2,2000,3.5,0,0,0,Autumn,Yes
09/10/2021,1,0,2.319614738,14,0.7,2000,3.9,0,0,0,Autumn,Yes
09/10/2021,2,0,0.285730184,13.4,1.1,2000,5,0,0,0,Autumn,Yes
09/10/2021,3,0,6.262161978,13,0.9,2000,4.8,0,0,0,Autumn,Yes
09/10/2021,4,0,3.988982715,13,0.8,2000,4.2,0,0,0,Autumn,Yes
09/10/2021,5,0,2.465663308,12.8,0.8,2000,4.2,0,0,0,Autumn,Yes
09/10/2021,6,0,3.889908755,12.8,0.8,2000,5.3,0,0,0,Autumn,Yes
09/10/2021,7,0,8.613895428,12.9,0.7,2000,5.6,0,0,0,Autumn,Yes
09/10/2021,8,0,1.283200943,13.4,0.8,1991,5.2,0.18,0,0,Autumn,Yes
09/10/2021,9,0,3.375571443,14.8,1.2,1838,4.4,0.55,0,0,Autumn,Yes
09/10/2021,10,0,5.274224819,16.8,1,1998,4.7,1.07,0,0,Autumn,Yes
09/10/2021,11,0,1.473052511,18.4,0.7,2000,4.4,1.22,0,0,Autumn,Yes
09/10/2021,12,0,6.860848088,20.3,0.6,1995,4.4,1.82,0,0,Autumn,Yes
09/10/2021,13,0,0.513470119,21.2,1,2000,4.8,1.66,0,0,Autumn,Yes
09/10/2021,14,0,8.235214302,20.8,1.6,2000,4.5,0.67,0,0,Autumn,Yes
09/10/2021,15,0,1.030973135,20.3,1.2,2000,4.4,0.33,0,0,Autumn,Yes
09/10/2021,16,0,0.481154107,21,1.4,2000,4.7,0.89,0,0,Autumn,Yes
09/10/2021,17,0,3.063734788,20.4,2.1,2000,4.1,0.45,0,0,Autumn,Yes
09/10/2021,18,0,3.779916633,19.7,1.5,2000,4.9,0.05,0,0,Autumn,Yes
09/10/2021,19,0,6.377513911,19.3,2.2,2000,5.8,0,0,0,Autumn,Yes
09/10/2021,20,0,9.696076792,19,1.4,2000,6.1,0,0,0,Autumn,Yes
09/10/2021,21,0,2.606479801,18.8,1.6,2000,6.8,0,0,0,Autumn,Yes
09/10/2021,22,0,9.458041232,18.7,1.9,2000,7.6,0,0,0,Autumn,Yes
09/10/2021,23,0,1.318806485,18.6,1.1,2000,6.9,0,0,0,Autumn,Yes
10/10/2021,0,643,9.98558088,18.6,0.9,2000,6.9,0,0,0,Autumn,Yes
10/10/2021,1,144,3.449231908,18.6,1.5,2000,8,0,0,0,Autumn,Yes
10/10/2021,2,55,6.445864024,16.4,0.4,402,12.9,0,4.5,0,Autumn,Yes
10/10/2021,3,90,7.463035524,16.3,1,967,13.5,0,2.5,0,Autumn,Yes
10/10/2021,4,82,2.413255918,16.3,2,714,13,0,0,0,Autumn,Yes
10/10/2021,5,152,9.22231079,15.6,2.7,990,11.8,0,0,0,Autumn,Yes
10/10/2021,6,441,0.977944745,14.6,1.9,1430,10.3,0,0,0,Autumn,Yes
10/10/2021,7,1220,5.642611371,14.3,3.2,1220,9.6,0,0,0,Autumn,Yes
10/10/2021,8,2082,2.561656612,13.8,3.7,1518,8.4,0.16,0,0,Autumn,Yes
10/10/2021,9,1097,6.204055425,14,3.3,1650,7,0.68,0,0,Autumn,Yes
10/10/2021,10,792,2.379070432,14,4.1,1981,4.6,0.86,0,0,Autumn,Yes
10/10/2021,11,914,9.662609268,14.7,3.3,1999,2.5,1.61,0,0,Autumn,Yes
10/10/2021,12,1006,6.061190005,15.7,3.4,1980,1.3,1.65,0,0,Autumn,Yes
10/10/2021,13,1015,4.808805051,16.3,3.6,1995,1.8,1.86,0,0,Autumn,Yes
10/10/2021,14,1041,8.015342858,16,2.8,2000,1.5,1.13,0,0,Autumn,Yes
10/10/2021,15,1171,3.005149131,15.7,3.9,2000,1.6,0.83,0,0,Autumn,Yes
10/10/2021,16,1363,7.846713904,15.8,3.7,2000,1.4,0.74,0,0,Autumn,Yes
10/10/2021,17,1775,3.923847854,15.1,3.1,2000,1.4,0.62,0,0,Autumn,Yes
10/10/2021,18,2514,4.624158999,14.2,3.1,2000,0.5,0.16,0,0,Autumn,Yes
10/10/2021,19,1723,4.052644286,13.3,1.1,2000,1.2,0,0,0,Autumn,Yes
10/10/2021,20,1489,0.57085084,12.6,2,2000,0,0,0,0,Autumn,Yes
10/10/2021,21,1445,5.613521318,11.9,1.2,2000,0,0,0,0,Autumn,Yes
10/10/2021,22,1255,1.769023888,11.2,0.9,2000,0.6,0,0,0,Autumn,Yes
10/10/2021,23,901,0.866954361,10.5,0.6,2000,-0.8,0,0,0,Autumn,Yes
11/10/2021,0,707,1.802144284,9.9,0.9,2000,-1.1,0,0,0,Autumn,Yes
11/10/2021,1,541,7.005795792,9.3,0.1,2000,-0.1,0,0,0,Autumn,Yes
11/10/2021,2,341,5.626139072,9.1,0.9,2000,0.7,0,0,0,Autumn,Yes
11/10/2021,3,218,6.323136528,8.7,1,2000,1.8,0,0,0,Autumn,Yes
11/10/2021,4,145,5.597319697,8.6,0.9,2000,1.3,0,0,0,Autumn,Yes
11/10/2021,5,197,1.497339109,8.6,1.1,2000,2,0,0,0,Autumn,Yes
11/10/2021,6,518,3.81679936,8.6,1.6,2000,0.4,0,0,0,Autumn,Yes
11/10/2021,7,1233,3.583613274,8.3,1,2000,0.1,0.01,0,0,Autumn,Yes
11/10/2021,8,2000,2.491876039,9,3.1,1971,-1.1,0.44,0,0,Autumn,Yes
11/10/2021,9,1070,3.669441956,10.4,2.6,2000,-1.7,1.17,0,0,Autumn,Yes
11/10/2021,10,792,9.521974477,12.2,2.3,1986,-1.5,1.8,0,0,Autumn,Yes
11/10/2021,11,926,7.332826712,13.7,4.3,2000,-2.9,2.28,0,0,Autumn,Yes
11/10/2021,12,967,4.179205225,15.2,3.8,2000,-3.5,2.58,0,0,Autumn,Yes
11/10/2021,13,1000,4.383216269,15.5,5,1990,-2.9,2.56,0,0,Autumn,Yes
11/10/2021,14,991,6.640585037,15.4,4.9,2000,-2.9,1.78,0,0,Autumn,Yes
11/10/2021,15,1054,2.876522355,15,3.7,2000,-0.6,1.09,0,0,Autumn,Yes
11/10/2021,16,1284,4.031950336,15.8,2.9,2000,-1,0.98,0,0,Autumn,Yes
11/10/2021,17,1685,1.330429635,15.2,3.6,2000,-1.5,0.55,0,0,Autumn,Yes
11/10/2021,18,2378,5.267251866,14.1,2.4,1854,-1.1,0.18,0,0,Autumn,Yes
11/10/2021,19,1614,0.74212211,13.1,2,2000,-1,0,0,0,Autumn,Yes
11/10/2021,20,1389,6.356272626,12.2,0.2,2000,-0.9,0,0,0,Autumn,Yes
11/10/2021,21,1398,1.193060876,11.3,1.5,2000,0,0,0,0,Autumn,Yes
11/10/2021,22,1221,4.178772847,10.8,1.6,2000,0.2,0,0,0,Autumn,Yes
11/10/2021,23,857,6.388175002,10.4,1.5,2000,1,0,0,0,Autumn,Yes
12/10/2021,0,706,9.048096387,10.2,1.3,2000,1.1,0,0,0,Autumn,Yes
12/10/2021,1,531,2.271132205,9.6,1.2,2000,0.9,0,0,0,Autumn,Yes
12/10/2021,2,409,6.909101127,9.1,0.6,2000,0,0,0,0,Autumn,Yes
12/10/2021,3,225,7.004027055,8.5,0.3,1981,1.2,0,0,0,Autumn,Yes
12/10/2021,4,168,6.104702228,8.2,1.1,2000,1.3,0,0,0,Autumn,Yes
12/10/2021,5,183,9.481290603,8,1.3,2000,1.3,0,0,0,Autumn,Yes
12/10/2021,6,412,0.636995465,7.8,1.1,2000,0.1,0,0,0,Autumn,Yes
12/10/2021,7,1142,0.57008688,7.3,0.7,2000,0.8,0.01,0,0,Autumn,Yes
12/10/2021,8,1996,8.064262078,8,1.1,1920,-0.3,0.42,0,0,Autumn,Yes
12/10/2021,9,1106,9.641778556,10.6,0.8,1785,-1.2,1.13,0,0,Autumn,Yes
12/10/2021,10,877,6.013558959,13.6,1.7,1991,-1.5,1.77,0,0,Autumn,Yes
12/10/2021,11,959,5.489509801,15,2.7,2000,-1,2.3,0,0,Autumn,Yes
12/10/2021,12,1073,9.857175083,16.7,1,1884,0.5,2.55,0,0,Autumn,Yes
12/10/2021,13,1110,6.795394863,17.8,1.5,1888,0.7,2.59,0,0,Autumn,Yes
12/10/2021,14,1187,9.273046005,18.5,1.4,1841,-0.2,2.43,0,0,Autumn,Yes
12/10/2021,15,1322,9.942296522,19.1,2.1,1929,0.6,2.04,0,0,Autumn,Yes
12/10/2021,16,1488,1.643947149,18.9,1.2,1942,0.9,1.47,0,0,Autumn,Yes
12/10/2021,17,1902,7.647297562,18.3,1.7,1969,2.3,0.8,0,0,Autumn,Yes
12/10/2021,18,2618,8.19041736,16.3,1.3,2000,2.8,0.16,0,0,Autumn,Yes
12/10/2021,19,1804,7.319489772,14.9,1.4,2000,2.7,0,0,0,Autumn,Yes
12/10/2021,20,1440,7.292894714,13.8,1.5,2000,2.5,0,0,0,Autumn,Yes
12/10/2021,21,1292,8.178242895,13,1.1,1995,3.5,0,0,0,Autumn,Yes
12/10/2021,22,1347,2.825250286,12.5,1.2,2000,3.5,0,0,0,Autumn,Yes
12/10/2021,23,940,1.740773289,11.8,0.5,1979,3.7,0,0,0,Autumn,Yes
13/10/2021,0,835,1.619549668,11.1,0.9,1885,3.7,0,0,0,Autumn,Yes
13/10/2021,1,739,0.540073919,10.5,0.2,1856,3.3,0,0,0,Autumn,Yes
13/10/2021,2,512,4.232779014,10,0.5,1786,3.6,0,0,0,Autumn,Yes
13/10/2021,3,374,9.061959237,9.6,0.7,1614,4,0,0,0,Autumn,Yes
13/10/2021,4,226,8.50119749,9.1,1.2,1567,3.6,0,0,0,Autumn,Yes
13/10/2021,5,148,0.653915153,8.7,1.1,1467,3.6,0,0,0,Autumn,Yes
13/10/2021,6,209,8.575759259,8.6,1,1424,3.3,0,0,0,Autumn,Yes
13/10/2021,7,412,8.216561604,8.2,0.8,1100,3.5,0.01,0,0,Autumn,Yes
13/10/2021,8,728,6.468968304,9.4,0.5,1373,2.2,0.36,0,0,Autumn,Yes
13/10/2021,9,853,6.139158229,12,1,1761,1.6,1.03,0,0,Autumn,Yes
13/10/2021,10,1037,6.266269042,14.6,1.4,1712,2.4,1.68,0,0,Autumn,Yes
13/10/2021,11,1179,2.743562398,17.2,1.2,1301,3,2.16,0,0,Autumn,Yes
13/10/2021,12,1402,1.264771564,18.6,0.7,1442,1.4,2.45,0,0,Autumn,Yes
13/10/2021,13,1652,9.842213764,20.3,1.9,1324,1.7,2.53,0,0,Autumn,Yes
13/10/2021,14,1712,7.649548542,21.3,1.3,1384,-0.1,2.38,0,0,Autumn,Yes
13/10/2021,15,1846,1.994371048,21.8,2,1246,1.2,1.97,0,0,Autumn,Yes
13/10/2021,16,1916,4.204552211,21.4,1.2,1154,0.8,1.37,0,0,Autumn,Yes
13/10/2021,17,1995,4.178215427,20.7,1.1,1164,2,0.7,0,0,Autumn,Yes
13/10/2021,18,1695,5.541967998,18.5,1.6,1246,2.1,0.14,0,0,Autumn,Yes
13/10/2021,19,1381,9.661334412,16.8,1.3,1111,3.5,0,0,0,Autumn,Yes
13/10/2021,20,1261,3.350318121,15.8,1.6,1088,4,0,0,0,Autumn,Yes
13/10/2021,21,1312,9.397414114,14.6,1.1,1053,4,0,0,0,Autumn,Yes
13/10/2021,22,1147,0.630092065,13.7,0.5,1002,4.1,0,0,0,Autumn,Yes
13/10/2021,23,971,1.62716935,13,0.3,946,3.9,0,0,0,Autumn,Yes
14/10/2021,0,811,6.781433607,12.4,0,971,2.7,0,0,0,Autumn,Yes
14/10/2021,1,584,3.288561708,11.5,0.9,990,3.2,0,0,0,Autumn,Yes
14/10/2021,2,429,4.399372001,11.1,0.3,921,3.4,0,0,0,Autumn,Yes
14/10/2021,3,308,7.306701657,10.4,0.4,820,3.8,0,0,0,Autumn,Yes
14/10/2021,4,185,5.076064702,9.9,1.3,771,3.9,0,0,0,Autumn,Yes
14/10/2021,5,110,3.569659941,9.6,0.3,765,4.1,0,0,0,Autumn,Yes
14/10/2021,6,150,7.963922277,9.2,0.7,729,3.9,0,0,0,Autumn,Yes
14/10/2021,7,304,2.11057282,8.9,0.8,665,3.8,0.01,0,0,Autumn,Yes
14/10/2021,8,556,1.060750159,9.5,1.1,697,2.7,0.34,0,0,Autumn,Yes
14/10/2021,9,775,1.40398469,12.1,0.8,726,2.6,1.02,0,0,Autumn,Yes
14/10/2021,10,847,9.103885276,15.3,0.5,818,2.2,1.67,0,0,Autumn,Yes
14/10/2021,11,1056,8.553265328,18.2,1,878,2.9,2.11,0,0,Autumn,Yes
14/10/2021,12,1394,1.79397185,19.2,1.1,1258,0.7,2.28,0,0,Autumn,Yes
14/10/2021,13,1593,8.189090162,20.1,1.5,1684,1.1,2.21,0,0,Autumn,Yes
14/10/2021,14,1767,8.916712112,20.9,2.6,1936,1.3,2.37,0,0,Autumn,Yes
14/10/2021,15,1948,5.818796353,22.1,2.4,1893,2.8,2,0,0,Autumn,Yes
14/10/2021,16,2097,6.546245656,21.1,2.1,1960,1.5,1.27,0,0,Autumn,Yes
14/10/2021,17,1990,0.930057647,20.2,2.3,1925,5.4,0.68,0,0,Autumn,Yes
14/10/2021,18,1662,4.729177277,18.2,2.4,1991,7.9,0.12,0,0,Autumn,Yes
14/10/2021,19,1377,6.758445803,17.1,2.9,1979,7.3,0,0,0,Autumn,Yes
14/10/2021,20,1306,2.612362806,16.4,2.3,1945,6.9,0,0,0,Autumn,Yes
14/10/2021,21,1261,1.427989575,15.8,2.4,1897,7.5,0,0,0,Autumn,Yes
14/10/2021,22,1029,9.954208497,15.5,1.7,1711,8.3,0,0,0,Autumn,Yes
14/10/2021,23,810,3.115249754,15.2,1.2,1639,8.4,0,0,0,Autumn,Yes
15/10/2021,0,638,3.24371362,14.6,1.3,1427,8.8,0,0,0,Autumn,Yes
15/10/2021,1,393,4.373893302,14.2,1.4,1283,8.8,0,0,0,Autumn,Yes
15/10/2021,2,272,7.160359894,13.8,0.7,1262,8.8,0,0,0,Autumn,Yes
15/10/2021,3,171,9.743857128,13.3,0,907,8.8,0,0,0,Autumn,Yes
15/10/2021,4,152,2.759853341,13,0.1,951,8,0,0,0,Autumn,Yes
15/10/2021,5,209,1.825742634,13.1,0.3,1140,7.5,0,0,0,Autumn,Yes
15/10/2021,6,504,4.106902829,13.2,0.2,1071,8,0,0,0,Autumn,Yes
15/10/2021,7,1271,6.598982545,13.5,0.8,960,8.3,0,0,0,Autumn,Yes
15/10/2021,8,2070,8.48537608,14,0.4,891,8,0.12,0,0,Autumn,Yes
15/10/2021,9,1119,3.005186576,14.8,0.5,831,8.2,0.31,0,0,Autumn,Yes
15/10/2021,10,837,9.406080379,16.1,0.6,827,7.8,0.58,0,0,Autumn,Yes
15/10/2021,11,910,1.917474742,18.7,1.5,675,10,1.42,0,0,Autumn,Yes
15/10/2021,12,1052,6.252631259,21,1.8,513,11,2.11,0,0,Autumn,Yes
15/10/2021,13,1058,7.755359553,21.7,2.1,512,9.5,1.83,0,0,Autumn,Yes
15/10/2021,14,1121,7.897772638,22,2.1,586,8.6,1.72,0,0,Autumn,Yes
15/10/2021,15,1183,0.258925394,22.4,1.7,690,7.3,1.43,0,0,Autumn,Yes
15/10/2021,16,1413,0.893660448,22.3,2.2,793,7.6,1.09,0,0,Autumn,Yes
15/10/2021,17,1773,9.68921723,21.3,2.8,966,8.3,0.55,0,0,Autumn,Yes
15/10/2021,18,2635,6.79311695,20,2.3,554,11.5,0.1,0,0,Autumn,Yes
15/10/2021,19,1911,0.097022251,18.9,1.8,366,12.2,0,0,0,Autumn,Yes
15/10/2021,20,1659,3.332784258,17.9,2.8,250,12.6,0,0,0,Autumn,Yes
15/10/2021,21,1556,8.531110507,17.5,1.3,178,13.1,0,0,0,Autumn,Yes
15/10/2021,22,1377,8.831494243,16.8,1.5,227,11.9,0,0,0,Autumn,Yes
15/10/2021,23,914,8.097891665,16.1,1.5,486,9.5,0,0,0,Autumn,Yes
16/10/2021,0,726,6.007230829,15.3,1.7,860,6.6,0,0,0,Autumn,Yes
16/10/2021,1,568,7.727586586,14.4,1.1,1099,5.9,0,0,0,Autumn,Yes
16/10/2021,2,427,1.814000458,13.7,1,1012,6.4,0,0,0,Autumn,Yes
16/10/2021,3,253,5.416990098,13.5,1.4,1399,4.2,0,0,0,Autumn,Yes
16/10/2021,4,145,8.969851154,13,0.6,1510,5.5,0,0,0,Autumn,Yes
16/10/2021,5,202,9.387175612,12.2,1.5,1519,4.9,0,0,0,Autumn,Yes
16/10/2021,6,491,2.46111433,12.1,0.2,1474,5,0,0,0,Autumn,Yes
16/10/2021,7,1216,5.911282423,12.2,0.4,1493,4.5,0,0,0,Autumn,Yes
16/10/2021,8,2134,9.465254656,12.4,0.6,1367,3.6,0.19,0,0,Autumn,Yes
16/10/2021,9,1177,5.405070474,13.8,0.7,1182,3,0.55,0,0,Autumn,Yes
16/10/2021,10,854,2.596313198,16.4,0.6,1206,2.6,1.28,0,0,Autumn,Yes
16/10/2021,11,914,3.333751307,18.5,0.7,1351,2.4,1.68,0,0,Autumn,Yes
16/10/2021,12,1063,1.329048104,20.8,1.2,1057,2.9,2.06,0,0,Autumn,Yes
16/10/2021,13,1108,9.97948981,21.4,2,1862,1.8,2.02,0,0,Autumn,Yes
16/10/2021,14,1113,7.500961201,21.9,1.9,1833,1.3,2.09,0,0,Autumn,Yes
16/10/2021,15,1203,9.404339024,21.9,2,1613,2.2,1.57,0,0,Autumn,Yes
16/10/2021,16,1407,1.741181059,21.5,2.1,1436,2.3,1.1,0,0,Autumn,Yes
16/10/2021,17,1811,9.803491023,20.4,1.8,1565,3.8,0.5,0,0,Autumn,Yes
16/10/2021,18,2716,5.620158381,18.9,1.4,1637,5.5,0.11,0,0,Autumn,Yes
16/10/2021,19,1867,3.955991437,17.5,1.7,1774,8.4,0,0,0,Autumn,Yes
16/10/2021,20,1568,2.881937603,16.8,2,1502,8.9,0,0,0,Autumn,Yes
16/10/2021,21,1618,4.091159605,16.3,1,1374,9.3,0,0,0,Autumn,Yes
16/10/2021,22,1425,0.885436412,15.6,0.6,1457,8.4,0,0,0,Autumn,Yes
16/10/2021,23,950,1.222695936,14.9,0.6,1201,9.1,0,0,0,Autumn,Yes
17/10/2021,0,739,6.385390691,14.3,1.2,1332,7.9,0,0,0,Autumn,Yes
17/10/2021,1,600,3.745699852,13.5,1.2,1305,7,0,0,0,Autumn,Yes
17/10/2021,2,381,8.500425726,12.8,0.3,1268,6.9,0,0,0,Autumn,Yes
17/10/2021,3,239,6.607826742,12.2,0.3,1191,6.8,0,0,0,Autumn,Yes
17/10/2021,4,157,4.341590427,11.7,0,1308,5.6,0,0,0,Autumn,Yes
17/10/2021,5,210,5.632741941,11.2,0,1278,5.3,0,0,0,Autumn,Yes
17/10/2021,6,503,1.360160428,10.8,0.2,1077,4.9,0,0,0,Autumn,Yes
17/10/2021,7,1213,8.231730691,10.6,0.7,965,4.7,0,0,0,Autumn,Yes
17/10/2021,8,2202,5.40161,11.2,0.2,952,3.5,0.28,0,0,Autumn,Yes
17/10/2021,9,1200,5.854806897,13.2,1.1,656,4.4,0.88,0,0,Autumn,Yes
17/10/2021,10,842,4.726657565,16,1.6,841,5.8,1.53,0,0,Autumn,Yes
17/10/2021,11,961,9.132648808,17.5,2.5,1727,-4.4,2.1,0,0,Autumn,Yes
17/10/2021,12,1088,2.05135767,18.2,2.5,1935,-1.8,2.45,0,0,Autumn,Yes
17/10/2021,13,1115,6.208402955,19.7,2.1,1917,-2.6,2.48,0,0,Autumn,Yes
17/10/2021,14,1083,7.687433177,20.3,1.7,1983,-2.6,2.4,0,0,Autumn,Yes
17/10/2021,15,1175,0.063401855,20.3,2.7,2000,-4.4,2.02,0,0,Autumn,Yes
17/10/2021,16,1409,8.249074464,20,2.1,2000,-1.8,1.45,0,0,Autumn,Yes
17/10/2021,17,1896,7.37996447,18.9,2.5,2000,0.9,0.74,0,0,Autumn,Yes
17/10/2021,18,2445,4.118959921,16.6,2.3,2000,0.7,0.11,0,0,Autumn,Yes
17/10/2021,19,1819,9.433108025,15.2,1.3,2000,0.5,0,0,0,Autumn,Yes
17/10/2021,20,1558,3.705847381,14.2,1.1,2000,1.2,0,0,0,Autumn,Yes
17/10/2021,21,1493,9.544767528,12.8,0.9,2000,1.5,0,0,0,Autumn,Yes
17/10/2021,22,1278,8.409318885,11.9,0.1,2000,0,0,0,0,Autumn,Yes
17/10/2021,23,896,2.832399238,11.7,0.7,2000,1.3,0,0,0,Autumn,Yes
18/10/2021,0,694,3.44732176,11.2,0.7,2000,2.7,0,0,0,Autumn,Yes
18/10/2021,1,579,9.789270951,11,0.7,2000,2.9,0,0,0,Autumn,Yes
18/10/2021,2,385,8.918458802,10.7,0.8,2000,3.7,0,0,0,Autumn,Yes
18/10/2021,3,244,5.150912762,10.6,0.6,1985,4.2,0,0,0,Autumn,Yes
18/10/2021,4,165,5.813298206,10.1,0.6,2000,4.4,0,0,0,Autumn,Yes
18/10/2021,5,185,4.177856705,9.8,1.1,2000,4.7,0,0,0,Autumn,Yes
18/10/2021,6,458,2.245498551,9.6,0.3,1933,4.7,0,0,0,Autumn,Yes
18/10/2021,7,1191,4.746924904,9.7,0.4,1992,4.6,0,0,0,Autumn,Yes
18/10/2021,8,2154,3.237479631,10.5,0.5,1995,4.6,0.21,0,0,Autumn,Yes
18/10/2021,9,1165,6.767054041,12.9,0.9,1997,3.4,0.93,0,0,Autumn,Yes
18/10/2021,10,864,2.402840454,15.7,1.2,2000,5.3,1.33,0,0,Autumn,Yes
18/10/2021,11,917,5.67052739,17,1.4,2000,5.2,1.5,0,0,Autumn,Yes
18/10/2021,12,1132,1.20508083,18.8,1.6,2000,6.3,1.94,0,0,Autumn,Yes
18/10/2021,13,1152,9.350716517,20.1,2.2,2000,5.3,2.3,0,0,Autumn,Yes
18/10/2021,14,1122,2.874673704,20.7,1.3,2000,4.4,1.66,0,0,Autumn,Yes
18/10/2021,15,1203,4.301428462,21,1.9,2000,4.3,1.72,0,0,Autumn,Yes
18/10/2021,16,1473,4.144764495,20.5,1.8,2000,4.6,1.28,0,0,Autumn,Yes
18/10/2021,17,1804,8.14191762,18.9,1.6,2000,4.5,0.44,0,0,Autumn,Yes
18/10/2021,18,2499,9.788992069,17.7,2.5,2000,3.7,0.06,0,0,Autumn,Yes
18/10/2021,19,1878,2.28133031,16.9,2.1,2000,4.2,0,0,0,Autumn,Yes
18/10/2021,20,1528,7.810411347,15.8,1.9,2000,5.1,0,0,0,Autumn,Yes
18/10/2021,21,1466,1.635536571,14.6,0.5,2000,5,0,0,0,Autumn,Yes
18/10/2021,22,1302,6.212094361,13.6,0.2,2000,4.3,0,0,0,Autumn,Yes
18/10/2021,23,944,4.866628449,12.9,0.2,2000,4.3,0,0,0,Autumn,Yes
19/10/2021,0,783,4.61112328,12.3,1.5,2000,4.4,0,0,0,Autumn,Yes
19/10/2021,1,653,6.536781906,11.8,1.7,2000,4.1,0,0,0,Autumn,Yes
19/10/2021,2,433,7.149787825,11.2,1.5,2000,4.4,0,0,0,Autumn,Yes
19/10/2021,3,262,2.305946509,10.5,1.3,2000,4.1,0,0,0,Autumn,Yes
19/10/2021,4,184,3.384554162,10.1,0.3,2000,4.1,0,0,0,Autumn,Yes
19/10/2021,5,162,2.924900665,9.7,0,2000,3.1,0,0,0,Autumn,Yes
19/10/2021,6,491,2.68230427,9.2,0.5,2000,3.4,0,0,0,Autumn,Yes
19/10/2021,7,1188,9.953815852,9.3,0.4,2000,2.5,0,0,0,Autumn,Yes
19/10/2021,8,2113,7.705736675,9.9,0.6,2000,1.2,0.3,0,0,Autumn,Yes
19/10/2021,9,1191,7.029536076,13.1,1,2000,1.8,1.05,0,0,Autumn,Yes
19/10/2021,10,850,8.124136047,15.8,1.5,1953,1.7,1.66,0,0,Autumn,Yes
